,index,PhraseId,SentenceId,Phrase,Sentiment,Length,categories,POS
505,1424,1425,52,couple,2,1,SingleWord,['NN']
506,1427,1428,52,aborted,2,1,SingleWord,['JJ']
507,1428,1429,52,attempts,2,1,SingleWord,['NNS']
508,1431,1432,52,Waking,2,1,SingleWord,['VBG']
509,1433,1434,52,Reno,2,1,SingleWord,['NN']
510,1437,1438,52,strong,3,1,SingleWord,['JJ']
511,1440,1441,52,letting,2,1,SingleWord,['VBG']
512,1443,1444,52,sleeping,2,1,SingleWord,['VBG']
513,1444,1445,52,lie,1,1,SingleWord,['NN']
514,1451,1452,53,Thanks,2,1,SingleWord,['NNS']
515,1452,1453,53,largely,2,1,SingleWord,['RB']
516,1454,1455,53,Williams,2,1,SingleWord,['NNS']
517,1460,1461,53,interesting,3,1,SingleWord,['VBG']
518,1461,1462,53,developments,2,1,SingleWord,['NNS']
519,1464,1465,53,processed,2,1,SingleWord,['VBN']
520,1467,1468,53,60,2,1,SingleWord,[]
521,1470,1471,53,rest,2,1,SingleWord,['NN']
522,1476,1477,53,overexposed,1,1,SingleWord,['VBN']
523,1477,1478,53,waste,1,1,SingleWord,['NN']
524,1482,1483,54,Comes,2,1,SingleWord,['VBZ']
525,1483,1484,54,across,2,1,SingleWord,['IN']
526,1489,1490,54,relic,2,1,SingleWord,['NN']
527,1497,1498,54,bygone,2,1,SingleWord,['NN']
528,1498,1499,54,era,2,1,SingleWord,['NN']
529,1500,1501,54,convolutions,2,1,SingleWord,['NNS']
530,1503,1504,54,silly,3,1,SingleWord,['RB']
531,1504,1505,54,plausible,2,1,SingleWord,['JJ']
532,1511,1512,55,Perhaps,2,1,SingleWord,['RB']
533,1515,1516,55,cliche,1,1,SingleWord,['NN']
534,1520,1521,55,refreshing,3,1,SingleWord,['VBG']
535,1524,1525,56,Both,2,1,SingleWord,['DT']
536,1526,1527,56,lead,2,1,SingleWord,['NN']
537,1529,1530,56,Oscar-size,2,1,SingleWord,"['NN', 'NN']"
538,1532,1533,57,Run,2,1,SingleWord,['VB']
539,1535,1536,57,your,2,1,SingleWord,['PRP$']
540,1536,1537,57,lives,2,1,SingleWord,['NNS']
541,1537,1538,57,!,2,1,SingleWord,[]
542,1541,1542,58,Mark,2,1,SingleWord,['NN']
543,1543,1544,58,Pellington,2,1,SingleWord,['NN']
544,1546,1547,58,pop,2,1,SingleWord,['NN']
545,1547,1548,58,thriller,3,1,SingleWord,['NN']
546,1554,1555,58,kooky,2,1,SingleWord,['NN']
547,1555,1556,58,overeager,1,1,SingleWord,['NN']
548,1562,1563,58,spooky,2,1,SingleWord,['NN']
549,1563,1564,58,subtly,2,1,SingleWord,['RB']
550,1567,1568,58,myth,2,1,SingleWord,['NN']
551,1571,1572,59,Claude,3,1,SingleWord,['NN']
552,1573,1574,59,Chabrol,2,1,SingleWord,['NN']
553,1574,1575,59,camera,2,1,SingleWord,['NN']
554,1579,1580,59,way,2,1,SingleWord,['NN']
555,1582,1583,59,gently,2,1,SingleWord,['RB']
556,1585,1586,59,swaying,2,1,SingleWord,['VBG']
557,1588,1589,59,back,2,1,SingleWord,['RB']
558,1589,1590,59,forth,2,1,SingleWord,['NN']
559,1595,1596,59,cradles,2,1,SingleWord,['NNS']
560,1599,1600,59,veiling,2,1,SingleWord,['VBG']
561,1600,1601,59,tension,2,1,SingleWord,['NN']
562,1602,1603,59,beneath,2,1,SingleWord,['NN']
563,1604,1605,59,otherwise,2,1,SingleWord,['RB']
564,1606,1607,59,tender,2,1,SingleWord,['NN']
565,1607,1608,59,movements,2,1,SingleWord,['NNS']
566,1612,1613,60,Transforms,2,1,SingleWord,['NNS']
567,1618,1619,60,Shakespeare,1,1,SingleWord,['NN']
568,1620,1621,60,deepest,2,1,SingleWord,['NN']
569,1621,1622,60,tragedies,1,1,SingleWord,['NNS']
570,1625,1626,60,smart,4,1,SingleWord,['NN']
571,1630,1631,61,screenplay,2,1,SingleWord,['NN']
572,1637,1638,61,James,2,1,SingleWord,['NNS']
573,1638,1639,61,Eric,3,1,SingleWord,['NN']
574,1640,1641,61,Horton,2,1,SingleWord,['NN']
575,1642,1643,61,director,2,1,SingleWord,['NN']
576,1644,1645,61,Peter,2,1,SingleWord,['NN']
577,1645,1646,61,O'Fallon,2,1,SingleWord,"['NN', 'NN']"
578,1651,1652,61,pat,2,1,SingleWord,['NN']
579,1656,1657,61,teeth,2,1,SingleWord,['NNS']
580,1657,1658,61,hurt,1,1,SingleWord,['NN']
581,1661,1662,62,arriving,2,1,SingleWord,['VBG']
582,1667,1668,62,particularly,2,1,SingleWord,['RB']
583,1668,1669,62,moment,3,1,SingleWord,['NN']
584,1670,1671,62,history,2,1,SingleWord,['NN']
585,1678,1679,62,flickering,2,1,SingleWord,['VBG']
586,1679,1680,62,reminders,2,1,SingleWord,['NNS']
587,1682,1683,62,ties,2,1,SingleWord,['NNS']
588,1685,1686,62,bind,2,1,SingleWord,['NN']
589,1692,1693,63,generic,1,1,SingleWord,['NN']
590,1693,1694,63,villains,1,1,SingleWord,['NNS']
591,1695,1696,63,lack,2,1,SingleWord,['NN']
592,1703,1704,63,their,2,1,SingleWord,['PRP$']
593,1705,1706,63,funny,3,1,SingleWord,['NN']
594,1706,1707,63,accents,2,1,SingleWord,['NNS']
595,1710,1711,63,scenes,2,1,SingleWord,['NNS']
596,1713,1714,63,poorly,1,1,SingleWord,['RB']
597,1714,1715,63,delivered,2,1,SingleWord,['VBN']
598,1721,1722,64,deeply,2,1,SingleWord,['NN']
599,1723,1724,64,thought,2,1,SingleWord,['NN']
600,1728,1729,64,most,2,1,SingleWord,['JJS']
601,1731,1732,64,right-thinking,2,1,SingleWord,"['RB', 'VBG']"
602,1733,1734,64,films,2,1,SingleWord,['NNS']
603,1741,1742,65,gratuitous,2,1,SingleWord,['JJ']
604,1743,1744,65,distractions,1,1,SingleWord,['NNS']
605,1745,1746,65,impressed,4,1,SingleWord,['JJ']
606,1747,1748,65,upon,2,1,SingleWord,['IN']
607,1753,1754,65,fun,4,1,SingleWord,['NN']
608,1756,1757,66,Downright,2,1,SingleWord,['NN']
609,1757,1758,66,transparent,2,1,SingleWord,['NN']
610,1766,1767,66,endless,1,1,SingleWord,['NN']
611,1767,1768,66,assault,1,1,SingleWord,['NN']
612,1771,1772,66,embarrassingly,1,1,SingleWord,['RB']
613,1772,1773,66,ham-fisted,1,1,SingleWord,"['NN', 'VBD']"
614,1774,1775,66,sex,3,1,SingleWord,['NN']
615,1775,1776,66,jokes,2,1,SingleWord,['NNS']
616,1779,1780,66,reek,2,1,SingleWord,['NN']
617,1783,1784,66,rewrite,2,1,SingleWord,['NN']
618,1785,1786,66,designed,2,1,SingleWord,['VBN']
619,1788,1789,66,garner,2,1,SingleWord,['NN']
620,1793,1794,66,cooler,2,1,SingleWord,['NN']
621,1796,1797,66,PG-13,3,1,SingleWord,['NN']
622,1797,1798,66,rating,2,1,SingleWord,['NN']
623,1806,1807,67,provocative,3,1,SingleWord,['NN']
624,1807,1808,67,drama,1,1,SingleWord,['NN']
625,1812,1813,67,impossible,0,1,SingleWord,['JJ']
626,1813,1814,67,:,2,1,SingleWord,[]
627,1816,1817,67,gets,2,1,SingleWord,['VBZ']
628,1818,1819,67,under,2,1,SingleWord,['IN']
629,1821,1822,67,skin,2,1,SingleWord,['NN']
630,1825,1826,67,man,2,1,SingleWord,['NN']
631,1827,1828,67,we,2,1,SingleWord,['PRP']
632,1830,1831,67,know,2,1,SingleWord,['VB']
633,1834,1835,67,evil,1,1,SingleWord,['NN']
634,1837,1838,67,monstrous,1,1,SingleWord,['JJ']
635,1838,1839,67,lunatic,2,1,SingleWord,['JJ']
636,1844,1845,68,drive-by,2,1,SingleWord,"['NN', 'IN']"
637,1850,1851,69,many,2,1,SingleWord,['JJ']
638,1851,1852,69,things,2,1,SingleWord,['NNS']
639,1859,1860,69,stoner,2,1,SingleWord,['NN']
640,1861,1862,69,midnight,2,1,SingleWord,['NN']
641,1863,1864,69,sci-fi,2,1,SingleWord,"['NN', 'NNS']"
642,1864,1865,69,deconstruction,2,1,SingleWord,['NN']
643,1866,1867,69,gay,2,1,SingleWord,['NN']
644,1867,1868,69,fantasia,2,1,SingleWord,['NN']
645,1870,1871,69,above,2,1,SingleWord,['IN']
646,1879,1880,69,sanguine,2,1,SingleWord,['NN']
647,1891,1892,70,two,2,1,SingleWord,['CD']
648,1893,1894,70,skittish,2,1,SingleWord,['NN']
649,1896,1897,70,York,2,1,SingleWord,['NN']
650,1897,1898,70,middle-agers,2,1,SingleWord,"['JJ', 'NNS']"
651,1900,1901,70,stumble,2,1,SingleWord,['JJ']
652,1905,1906,70,relationship,2,1,SingleWord,['NN']
653,1909,1910,70,struggle,1,1,SingleWord,['NN']
654,1910,1911,70,furiously,1,1,SingleWord,['RB']
655,1915,1916,70,fears,1,1,SingleWord,['NNS']
656,1916,1917,70,foibles,2,1,SingleWord,['NNS']
657,1926,1927,71,ambition,3,1,SingleWord,['NN']
658,1932,1933,71,subjects,2,1,SingleWord,['NNS']
659,1934,1935,71,not,1,1,SingleWord,['RB']
660,1936,1937,71,willingness,2,1,SingleWord,['NN']
661,1940,1941,72,Scherfig,2,1,SingleWord,['NN']
662,1948,1949,72,will,2,1,SingleWord,['MD']
663,1953,1954,72,wondering,2,1,SingleWord,['VBG']
664,1961,1962,72,clever,4,1,SingleWord,['NN']
665,1963,1964,72,credits,2,1,SingleWord,['NNS']
666,1964,1965,72,roll,2,1,SingleWord,['NN']
667,1970,1971,73,absorbing,3,1,SingleWord,['VBG']
668,1971,1972,73,documentary,2,1,SingleWord,['NN']
669,1974,1975,74,Reeks,1,1,SingleWord,['NN']
670,1978,1979,74,rot,1,1,SingleWord,['NN']
671,1979,1980,74,hack,1,1,SingleWord,['NN']
672,1990,1991,75,vignettes,2,1,SingleWord,['NNS']
673,1992,1993,75,clips,2,1,SingleWord,['NNS']
674,1999,2000,75,looking,2,1,SingleWord,['VBG']
675,2003,2004,75,common,2,1,SingleWord,['JJ']
676,2004,2005,75,through-line,2,1,SingleWord,"['IN', 'NN']"
677,2008,2009,76,Contrived,1,1,SingleWord,['VBN']
678,2009,2010,76,pastiche,2,1,SingleWord,['NN']
679,2011,2012,76,caper,2,1,SingleWord,['NN']
680,2016,2017,77,major,2,1,SingleWord,['JJ']
681,2017,2018,77,problem,1,1,SingleWord,['NN']
682,2025,2026,77,bulk,2,1,SingleWord,['NN']
683,2028,2029,77,centers,3,1,SingleWord,['NNS']
684,2032,2033,77,wrong,1,1,SingleWord,['JJ']
685,2037,2038,78,Swimfan,2,1,SingleWord,['NN']
686,2040,2041,78,Attraction,2,1,SingleWord,['NN']
687,2042,2043,78,eventually,2,1,SingleWord,['RB']
688,2046,2047,78,goes,2,1,SingleWord,['VBZ']
689,2047,2048,78,overboard,1,1,SingleWord,['NN']
690,2052,2053,78,loony,1,1,SingleWord,['NN']
691,2054,2055,78,melodramatic,2,1,SingleWord,['JJ']
692,2055,2056,78,denouement,1,1,SingleWord,['NN']
693,2061,2062,78,school,2,1,SingleWord,['NN']
694,2062,2063,78,swimming,2,1,SingleWord,['VBG']
695,2064,2065,78,pool,2,1,SingleWord,['NN']
696,2066,2067,78,substitutes,2,1,SingleWord,['NNS']
697,2069,2070,78,bathtub,2,1,SingleWord,['NN']
698,2077,2078,79,heartfelt,3,1,SingleWord,['NN']
699,2085,2086,79,involving,2,1,SingleWord,['VBG']
700,2090,2091,80,unsettling,2,1,SingleWord,['VBG']
701,2094,2095,80,experience,2,1,SingleWord,['NN']
702,2099,2100,80,predecessors,3,1,SingleWord,['NNS']
703,2100,2101,80,proud,4,1,SingleWord,['NN']
704,2112,2113,81,pretty,4,1,SingleWord,['RB']
705,2113,2114,81,execution,2,1,SingleWord,['NN']
706,2121,2122,81,lot,2,1,SingleWord,['NN']
707,2123,2124,81,richer,2,1,SingleWord,['NN']
708,2126,2127,81,ones,2,1,SingleWord,['NNS']
709,2129,2130,81,Hollywood,2,1,SingleWord,['NN']
710,2131,2132,81,screenwriters,2,1,SingleWord,['NNS']
711,2133,2134,81,usually,2,1,SingleWord,['RB']
712,2136,2137,81,come,2,1,SingleWord,['VB']
713,2140,2141,81,own,2,1,SingleWord,['JJ']
714,2150,2151,82,Phillip,2,1,SingleWord,['NN']
715,2151,2152,82,Noyce,2,1,SingleWord,['NN']
716,2163,2164,82,cinematographer,2,1,SingleWord,['NN']
717,2165,2166,82,Christopher,2,1,SingleWord,['NN']
718,2166,2167,82,Doyle,2,1,SingleWord,['NN']
719,2168,2169,82,understand,2,1,SingleWord,['NN']
720,2172,2173,82,delicate,3,1,SingleWord,['NN']
721,2173,2174,82,forcefulness,2,1,SingleWord,['NN']
722,2177,2178,82,Greene,2,1,SingleWord,['NN']
723,2178,2179,82,prose,2,1,SingleWord,['NN']
724,2185,2186,82,screen,2,1,SingleWord,['NN']
725,2189,2190,82,version,2,1,SingleWord,['NN']
726,2193,2194,82,American,2,1,SingleWord,['JJ']
727,2196,2197,83,Pianist,2,1,SingleWord,['NN']
728,2199,2200,83,lacks,1,1,SingleWord,['NNS']
729,2203,2204,83,quick,2,1,SingleWord,['NN']
730,2205,2206,83,emotional,2,1,SingleWord,['JJ']
731,2206,2207,83,connections,2,1,SingleWord,['NNS']
732,2210,2211,83,Steven,2,1,SingleWord,['NN']
733,2212,2213,83,Spielberg,2,1,SingleWord,['NN']
734,2215,2216,83,Schindler,2,1,SingleWord,['NN']
735,2216,2217,83,List,2,1,SingleWord,['NN']
736,2222,2223,84,Inventive,3,1,SingleWord,['JJ']
737,2224,2225,84,intoxicatingly,2,1,SingleWord,['RB']
738,2226,2227,84,sexy,4,1,SingleWord,['NN']
739,2229,2230,84,violent,1,1,SingleWord,['NN']
740,2233,2234,84,maddening,1,1,SingleWord,['VBG']
741,2236,2237,85,Tells,2,1,SingleWord,['NNS']
742,2239,2240,85,fascinating,3,1,SingleWord,['VBG']
743,2242,2243,85,compelling,3,1,SingleWord,['NN']
744,2250,2251,86,Written,2,1,SingleWord,['VBN']
745,2251,2252,86,flatly,1,1,SingleWord,['RB']
746,2254,2255,86,Kendall,2,1,SingleWord,['NN']
747,2259,2260,86,directed,2,1,SingleWord,['VBN']
748,2260,2261,86,barely,2,1,SingleWord,['RB']
749,2267,2268,86,Mary,2,1,SingleWord,['NN']
750,2269,2270,86,co-writer,2,1,SingleWord,"['NN', 'NN']"
751,2271,2272,86,Ed,2,1,SingleWord,['NN']
752,2272,2273,86,Decter,2,1,SingleWord,['NN']
753,2274,2275,87,Highly,2,1,SingleWord,['RB']
754,2277,2278,87,recommended,4,1,SingleWord,['VBN']
755,2279,2280,87,viewing,2,1,SingleWord,['VBG']
756,2288,2289,87,courage,2,1,SingleWord,['NN']
757,2289,2290,87,ideas,2,1,SingleWord,['NNS']
758,2291,2292,87,technical,2,1,SingleWord,['JJ']
759,2292,2293,87,proficiency,3,1,SingleWord,['NN']
760,2294,2295,87,great,4,1,SingleWord,['JJ']
761,2295,2296,87,acting,2,1,SingleWord,['VBG']
762,2299,2300,88,IMAX,2,1,SingleWord,['NN']
763,2301,2302,88,short,2,1,SingleWord,['JJ']
764,2309,2310,88,wonderful,3,1,SingleWord,['NN']
765,2313,2314,88,big,2,1,SingleWord,['JJ']
766,2317,2318,89,shows,2,1,SingleWord,['NNS']
767,2321,2322,89,slice,2,1,SingleWord,['NN']
768,2333,2334,89,yet,2,1,SingleWord,['RB']
769,2335,2336,89,instantly,2,1,SingleWord,['RB']
770,2336,2337,89,recognizable,3,1,SingleWord,['JJ']
771,2339,2340,90,Amid,2,1,SingleWord,['IN']
772,2342,2343,90,shock,2,1,SingleWord,['NN']
773,2345,2346,90,curiosity,2,1,SingleWord,['NN']
774,2346,2347,90,factors,2,1,SingleWord,['NNS']
775,2354,2355,90,corny,1,1,SingleWord,['NN']
776,2355,2356,90,examination,2,1,SingleWord,['NN']
777,2360,2361,90,actress,2,1,SingleWord,['NN']
778,2362,2363,90,trying,2,1,SingleWord,['VBG']
779,2365,2366,90,find,2,1,SingleWord,['VB']
780,2367,2368,90,her,2,1,SingleWord,['PRP$']
781,2373,2374,91,lazy,1,1,SingleWord,['NN']
782,2379,2380,91,solving,2,1,SingleWord,['VBG']
783,2386,2387,91,distract,1,1,SingleWord,['NN']
784,2390,2391,91,solution,3,1,SingleWord,['NN']
785,2392,2393,91,another,2,1,SingleWord,['DT']
786,2400,2401,92,comprehensible,3,1,SingleWord,['JJ']
787,2406,2407,92,Dummies,2,1,SingleWord,['NNS']
788,2407,2408,92,guide,2,1,SingleWord,['NN']
789,2410,2411,92,non-techies,2,1,SingleWord,"['NN', 'NNS']"
790,2412,2413,92,enjoy,4,1,SingleWord,['NN']
791,2417,2418,93,Entertains,3,1,SingleWord,['NNS']
792,2420,2421,93,because,2,1,SingleWord,['IN']
793,2426,2427,93,music,2,1,SingleWord,['NN']
794,2428,2429,93,comic,2,1,SingleWord,['JJ']
795,2429,2430,93,antics,2,1,SingleWord,['NNS']
796,2436,2437,93,pleasure,4,1,SingleWord,['NN']
797,2441,2442,93,Disney,3,1,SingleWord,['NN']
798,2442,2443,93,scrape,2,1,SingleWord,['NN']
799,2445,2446,93,bottom,1,1,SingleWord,['NN']
800,2450,2451,93,cracker,2,1,SingleWord,['NN']
801,2451,2452,93,barrel,2,1,SingleWord,['NN']
802,2454,2455,94,Writer\/director,2,1,SingleWord,"['NN', 'NN']"
803,2456,2457,94,Burr,2,1,SingleWord,['NN']
804,2457,2458,94,Steers,2,1,SingleWord,['NNS']
805,2462,2463,94,emphasizes,2,1,SingleWord,['NNS']
806,2465,2466,94,Q,2,1,SingleWord,['NN']
807,2467,2468,94,Quirky,2,1,SingleWord,['NN']
808,2470,2471,94,mixed,2,1,SingleWord,['JJ']
809,2471,2472,94,results,2,1,SingleWord,['NNS']
810,2476,2477,95,Scarcely,2,1,SingleWord,['RB']
811,2478,2479,95,mention,2,1,SingleWord,['NN']
812,2482,2483,95,reporting,2,1,SingleWord,['NN']
813,2486,2487,95,number,2,1,SingleWord,['NN']
814,2489,2490,95,tumbleweeds,1,1,SingleWord,['NNS']
815,2491,2492,95,blowing,2,1,SingleWord,['NN']
816,2495,2496,95,empty,1,1,SingleWord,['JJ']
817,2496,2497,95,theatres,2,1,SingleWord,['NNS']
818,2499,2500,95,graced,3,1,SingleWord,['VBN']
819,2502,2503,95,company,2,1,SingleWord,['NN']
820,2507,2508,96,Invigorating,2,1,SingleWord,['VBG']
821,2510,2511,96,surreal,2,1,SingleWord,['NN']
822,2513,2514,96,resonant,3,1,SingleWord,['NN']
823,2516,2517,96,rainbow,2,1,SingleWord,['NN']
824,2518,2519,96,emotion,2,1,SingleWord,['NN']
825,2522,2523,97,Analyze,2,1,SingleWord,['NN']
826,2531,2532,97,crass,2,1,SingleWord,['NN']
827,2534,2535,97,sequels,2,1,SingleWord,['NNS']
828,2542,2543,97,fails,0,1,SingleWord,['NNS']
829,2549,2550,97,second-guess,2,1,SingleWord,"['JJ', 'NN']"
830,2551,2552,97,affection,3,1,SingleWord,['NN']
831,2554,2555,97,original,3,1,SingleWord,['JJ']
832,2560,2561,98,Report,2,1,SingleWord,['NN']
833,2561,2562,98,card,2,1,SingleWord,['NN']
834,2565,2566,98,live,2,1,SingleWord,['JJ']
835,2569,2570,98,exalted,3,1,SingleWord,['VBN']
836,2570,2571,98,tagline,2,1,SingleWord,['NN']
837,2576,2577,98,definite,2,1,SingleWord,['NN']
838,2577,2578,98,room,2,1,SingleWord,['NN']
839,2579,2580,98,improvement,3,1,SingleWord,['NN']
840,2591,2592,99,neither,2,1,SingleWord,['DT']
841,2596,2597,99,monsterous,2,1,SingleWord,['JJ']
842,2598,2599,100,Tsai,2,1,SingleWord,['NN']
843,2601,2602,100,may,2,1,SingleWord,['MD']
844,2605,2606,100,ploughing,2,1,SingleWord,['VBG']
845,2608,2609,100,furrow,2,1,SingleWord,['NN']
846,2610,2611,100,once,2,1,SingleWord,['RB']
847,2612,2613,100,often,2,1,SingleWord,['RB']
848,2615,2616,101,Green,2,1,SingleWord,['JJ']
849,2626,2627,101,equivalent,2,1,SingleWord,['NN']
850,2628,2629,101,Saddam,2,1,SingleWord,['NN']
851,2629,2630,101,Hussein,2,1,SingleWord,['NN']
852,2635,2636,101,ready,2,1,SingleWord,['JJ']
853,2640,2641,101,go,2,1,SingleWord,['VB']
854,2643,2644,101,U.N.,2,1,SingleWord,"['JJ', 'NN']"
855,2646,2647,101,ask,2,1,SingleWord,['NN']
856,2647,2648,101,permission,2,1,SingleWord,['NN']
857,2651,2652,101,preemptive,2,1,SingleWord,['NN']
858,2652,2653,101,strike,2,1,SingleWord,['NN']
859,2659,2660,102,surprisingly,3,1,SingleWord,['RB']
860,2662,2663,102,solid,3,1,SingleWord,['JJ']
861,2663,2664,102,achievement,3,1,SingleWord,['NN']
862,2668,2669,102,Malcolm,2,1,SingleWord,['NN']
863,2670,2671,102,D.,2,1,SingleWord,['NN']
864,2671,2672,102,Lee,2,1,SingleWord,['NN']
865,2673,2674,102,writer,2,1,SingleWord,['NN']
866,2675,2676,102,John,2,1,SingleWord,['NN']
867,2676,2677,102,Ridley,2,1,SingleWord,['NN']
868,2680,2681,103,Massoud,2,1,SingleWord,['NN']
869,2693,2694,103,record,2,1,SingleWord,['NN']
870,2698,2699,103,tenacious,3,1,SingleWord,['JJ']
871,2701,2702,103,humane,3,1,SingleWord,['NN']
872,2702,2703,103,fighter,2,1,SingleWord,['NN']
873,2706,2707,103,was,2,1,SingleWord,['VBD']
874,2710,2711,103,prisoner,1,1,SingleWord,['NN']
875,2716,2717,103,victim,1,1,SingleWord,['NN']
876,2720,2721,104,Changing,2,1,SingleWord,['VBG']
877,2721,2722,104,Lanes,2,1,SingleWord,['NNS']
878,2724,2725,104,tries,2,1,SingleWord,['NNS']
879,2727,2728,105,Shyamalan,2,1,SingleWord,['NN']
880,2731,2732,105,stop,2,1,SingleWord,['NN']
881,2735,2736,105,please,2,1,SingleWord,['NN']
882,2737,2738,105,mom,2,1,SingleWord,['NN']
883,2742,2743,106,macabre,1,1,SingleWord,['NN']
884,2747,2748,106,stylized,2,1,SingleWord,['VBN']
885,2749,2750,106,Swedish,3,1,SingleWord,['JJ']
886,2750,2751,106,fillm,2,1,SingleWord,['NN']
887,2754,2755,106,city,2,1,SingleWord,['NN']
888,2756,2757,106,where,2,1,SingleWord,['WRB']
889,2762,2763,106,religious,2,1,SingleWord,['JJ']
890,2765,2766,106,civic,2,1,SingleWord,['NN']
891,2766,2767,106,virtues,2,1,SingleWord,['NNS']
892,2769,2770,106,hold,2,1,SingleWord,['NN']
893,2771,2772,106,society,2,1,SingleWord,['NN']
894,2775,2776,106,tatters,2,1,SingleWord,['NNS']
895,2780,2781,107,recent,2,1,SingleWord,['JJ']
896,2781,2782,107,memory,2,1,SingleWord,['NN']
897,2787,2788,107,thoughtful,4,1,SingleWord,['JJ']
898,2794,2795,107,art,2,1,SingleWord,['NN']
899,2795,2796,107,ethics,3,1,SingleWord,['NNS']
900,2798,2799,107,cost,2,1,SingleWord,['NN']
901,2801,2802,107,moral,2,1,SingleWord,['JJ']
902,2802,2803,107,compromise,2,1,SingleWord,['NN']
903,2810,2811,108,consistently,2,1,SingleWord,['RB']
904,2811,2812,108,unimaginative,1,1,SingleWord,['JJ']
905,2815,2816,108,probably,2,1,SingleWord,['RB']
906,2821,2822,108,saved,2,1,SingleWord,['VBN']
907,2827,2828,108,aid,2,1,SingleWord,['NN']
908,2831,2832,108,wisecracking,2,1,SingleWord,['VBG']
909,2833,2834,108,Mystery,2,1,SingleWord,['NN']
910,2835,2836,108,Science,2,1,SingleWord,['NN']
911,2838,2839,108,3000,3,1,SingleWord,[]
912,2839,2840,108,guys,2,1,SingleWord,['NNS']
913,2843,2844,109,Tian,2,1,SingleWord,['JJ']
914,2844,2845,109,Zhuangzhuang,2,1,SingleWord,['NN']
915,2846,2847,109,triumphantly,3,1,SingleWord,['RB']
916,2849,2850,109,returns,2,1,SingleWord,['NNS']
917,2853,2854,109,filmmaking,2,1,SingleWord,['VBG']
918,2859,2860,109,visually,3,1,SingleWord,['RB']
919,2860,2861,109,masterful,4,1,SingleWord,['NN']
920,2863,2864,109,power,2,1,SingleWord,['NN']
921,2869,2870,110,mawkish,1,1,SingleWord,['NN']
922,2870,2871,110,self-parody,2,1,SingleWord,"['NN', 'NN']"
923,2877,2878,110,weird,1,1,SingleWord,['NN']
924,2879,2880,110,Masterpiece,4,1,SingleWord,['NN']
925,2881,2882,110,sketch,2,1,SingleWord,['NN']
926,2888,2889,110,view,2,1,SingleWord,['NN']
927,2889,2890,110,nor,2,1,SingleWord,['CC']
928,2908,2909,111,believe,2,1,SingleWord,['VB']
929,2911,2912,111,puts,2,1,SingleWord,['NNS']
930,2912,2913,111,them,2,1,SingleWord,['PRP']
931,2916,2917,111,battle,2,1,SingleWord,['NN']
932,2919,2920,111,wills,2,1,SingleWord,['NNS']
933,2927,2928,111,care,3,1,SingleWord,['NN']
934,2935,2936,112,appreciate,3,1,SingleWord,['NN']
935,2938,2939,112,one-sided,2,1,SingleWord,"['CD', 'VBD']"
936,2939,2940,112,theme,2,1,SingleWord,['NN']
937,2943,2944,112,Lawrence,2,1,SingleWord,['NN']
938,2945,2946,112,over-indulgent,1,1,SingleWord,"['IN', 'NN']"
939,2946,2947,112,tirade,2,1,SingleWord,['NN']
940,2954,2955,112,knock,2,1,SingleWord,['NN']
941,2955,2956,112,yourself,2,1,SingleWord,['PRP']
942,2961,2962,112,postcard,2,1,SingleWord,['NN']
943,2966,2967,112,self-glorified,2,1,SingleWord,"['NN', 'VBD']"
944,2968,2969,112,Martin,2,1,SingleWord,['NN']
945,2970,2971,112,lovefest,3,1,SingleWord,['JJS']
946,2974,2975,113,whole,2,1,SingleWord,['JJ']
947,2980,2981,113,sneaky,2,1,SingleWord,['NN']
948,2994,2995,113,dupe,1,1,SingleWord,['NN']
949,2996,2997,113,viewer,2,1,SingleWord,['NN']
950,3000,3001,113,taking,2,1,SingleWord,['VBG']
951,3004,3005,113,Important,3,1,SingleWord,['JJ']
952,3006,3007,113,simply,2,1,SingleWord,['RB']
953,3011,3012,113,ugly,1,1,SingleWord,['RB']
954,3014,3015,113,look,2,1,SingleWord,['NN']
955,3020,3021,113,product,2,1,SingleWord,['NN']
956,3023,3024,114,Whenever,2,1,SingleWord,['NN']
957,3026,3027,114,threatens,1,1,SingleWord,['NNS']
958,3029,3030,114,get,2,1,SingleWord,['VB']
959,3031,3032,114,bogged,2,1,SingleWord,['VBN']
960,3035,3036,114,dramaturgy,1,1,SingleWord,['NN']
961,3041,3042,114,stirring,3,1,SingleWord,['VBG']
962,3043,3044,114,sequence,2,1,SingleWord,['NN']
963,3049,3050,114,surge,2,1,SingleWord,['NN']
964,3052,3053,114,swirling,3,1,SingleWord,['VBG']
965,3053,3054,114,rapids,2,1,SingleWord,['NNS']
966,3056,3057,114,leap,2,1,SingleWord,['NN']
967,3059,3060,114,pinnacle,3,1,SingleWord,['NN']
968,3063,3064,114,rouses,2,1,SingleWord,['NNS']
969,3065,3066,115,Swinging,2,1,SingleWord,['VBG']
970,3072,3073,115,seem,2,1,SingleWord,['NN']
971,3078,3079,115,hobby,2,1,SingleWord,['NN']
972,3081,3082,115,attracts,2,1,SingleWord,['NNS']
973,3085,3086,115,fit,3,1,SingleWord,['NN']
974,3089,3090,116,when,2,1,SingleWord,['WRB']
975,3096,3097,116,entirely,2,1,SingleWord,['RB']
